customerID,gender,SeniorCitizen,Dependents,tenure,PhoneService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,complaints,num_complaints,payment_risk,low_engagement,support_calls,tenure_group,high_value_customer,has_complaint,has_internet,fiber_user,complaint_text_length,complaint_negative_score,complaint_negative_flag,billing_issue_flag,technical_issue_flag,service_issue_flag
0794-YVSGE,Male,0,1,72,1,0,0,Two year,0,Bank transfer (automatic),20.3,1401.15,0,"I seem to be on standby for my flight home tonight, for no apparent reason. 2-hour wait for a call back from cust. service. Help!",1,0,0,2,long_term,0,1,0,0,129,0,0,0,1,1
9494-MRNYX,Male,0,0,10,1,0,0,Month-to-month,0,Electronic check,75.05,786.3,0,No complaint recorded.,0,1,1,0,new,0,0,1,1,0,0,0,0,0,0
7267-FRMJW,Female,0,1,25,1,0,0,Two year,0,Mailed check,20.1,486.05,0,No complaint recorded.,0,0,0,0,loyal,0,0,0,0,0,0,0,0,0,0
1987-AUELQ,Female,0,0,71,1,0,0,Two year,0,Credit card (automatic),25.05,1873.7,0,"same here, apparently there’s some issue, no details i can find other than reports:",1,0,0,2,long_term,0,1,0,0,83,1,1,0,1,0
6286-ZHAOK,Female,0,1,20,1,0,0,Month-to-month,1,Bank transfer (automatic),25.55,507.4,0,"O que mais? Livros! :D O serviço de entrega da me deixou mimado demais. Agora quando compro em outra loja, fico incomodado com a demora.",2,1,0,2,mid,0,1,0,0,136,0,0,0,0,0
7508-MYBOG,Male,0,0,14,1,0,0,Month-to-month,1,Electronic check,86.1,1235.55,1,"WHY DOES THE GUEST INTERNET never work at your location on 4th and Milliken in Ontario,CA? I need to save on cartwheel! Help!",1,1,0,2,mid,1,1,1,1,125,0,0,0,1,1
6388-TABGU,Male,0,1,62,1,0,0,One year,0,Bank transfer (automatic),56.15,3487.95,0,Hi Marie. Thanks for quick reply. On 3rd attempt I got through to c/s &amp; they said the boarding pass is wrong. A double check would be good. hi. I've just checked in for my return flight and my boarding pass says I have no checked luggage! Help!,2,0,0,2,long_term,0,1,1,0,248,0,0,0,0,1
0420-BWTPW,Male,0,1,8,0,0,0,Month-to-month,0,Mailed check,25.5,215.2,1,"I'm good Y'all 12 Why me, the lyft driver and the nigga he got on speakerphone taking about how the cops probably killed that detective",3,1,1,3,new,0,1,1,0,135,0,0,0,1,0
8058-DMYRU,Male,1,0,54,1,0,0,Month-to-month,1,Electronic check,90.05,4931.8,0,Get this man some iTunes cash And som milk,2,1,0,2,loyal,1,1,1,1,42,0,0,0,0,0
5734-EJKXG,Female,0,0,61,1,1,1,One year,1,Electronic check,118.6,7365.7,0,server is working really bad i get dc all the time no matter what I do,1,1,0,2,long_term,1,1,1,1,70,1,1,0,0,0
4111-BNXIF,Female,0,1,67,0,1,1,Two year,1,Electronic check,59.55,4103.9,0,"oh hey, we’ve been waiting almost 3 hrs for our pizza. Tried calling the local store in Newark, OH multiple times and no one is answering. Please help! 🍕💔",1,0,0,1,long_term,0,1,1,0,154,0,0,0,0,1
8050-DVOJX,Male,1,0,49,1,1,1,Two year,0,Credit card (automatic),81.35,4060.9,0,No complaint recorded.,0,1,0,1,loyal,1,0,1,0,0,0,0,0,0,0
7975-JMZNT,Male,0,0,66,1,1,1,Two year,0,Bank transfer (automatic),91.7,6075.9,0,My apps arent showing on my page it’s freezing up but I restarted the phone and it’s better mow my phone is glitchy as shit after the update. Been in the apple cult since 2010 Help the kid,2,1,0,2,long_term,1,1,1,0,188,0,0,0,1,1
3384-CTMSF,Male,0,0,47,1,1,0,Month-to-month,1,Electronic check,104.1,5135.15,0,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
2782-JEEBU,Male,0,0,21,0,0,1,Month-to-month,1,Mailed check,36.0,780.15,0,The show was Black-ish. Not sure if it was a network ad. Don't show ads for new episodes when I'm trying to catch up.,2,1,0,2,mid,0,1,1,0,117,0,0,0,1,0
5649-RXQTV,Male,0,0,51,1,1,0,Month-to-month,1,Electronic check,99.0,5038.15,0,My son is on that cancelled flight. What is the recommended procedure to get a flight out?,1,1,0,1,loyal,1,1,1,1,90,0,0,0,0,0
4824-GUCBY,Female,1,0,22,1,0,0,Month-to-month,0,Electronic check,81.7,1820.9,0,".Contacted yesterday when a shady driver tried to steal from me (pictured here). Apparently their too busy to answer my email They kinda aren't. Its frustratingly lame, the lack of concern has when their customers are preyed upon by their drivers . driver tried to steal $20/$30 from me using a card swiper. Uber offers me $5 to sweep it under the rub. Sadly, I'm not surprised 👎🏾",3,1,0,3,mid,1,1,1,1,380,0,0,0,1,0
6394-HHHZM,Male,0,0,3,1,0,0,Month-to-month,0,Mailed check,20.7,57.5,0,No complaint recorded.,0,1,1,0,new,0,0,0,0,0,0,0,0,0,0
9405-GPBBG,Female,0,0,64,1,1,1,Two year,1,Credit card (automatic),110.5,7069.25,0,"My account has some how been removed from my IOS device, Once i logged with my number no payment info was where or trip hist if I delete my account are my payment details delete permanently with it? Someone is trying to hack into my account again! The question is how are they connecting my number with another email address? Thank you i will be waiting this is a joke!! My account has been hacked and now when trying to recover u say I send an email from the hackers email address WTF!! so my account was hacked and a some1 took a trip! How can someone hack an account when all I evr used was my iOS phone app!!",5,1,0,5,long_term,1,1,1,1,612,0,0,1,1,0
3896-RCYYE,Female,0,0,67,0,1,1,Month-to-month,1,Credit card (automatic),53.4,3579.15,0,No complaint recorded.,0,1,0,1,long_term,0,0,1,0,0,0,0,0,0,0
8774-GSBUN,Male,0,0,72,1,0,0,Two year,0,Mailed check,25.4,1797.1,0,No complaint recorded.,0,0,0,1,long_term,0,0,0,0,0,0,0,0,0,0
5338-YHWYT,Male,0,1,37,1,0,1,Two year,0,Credit card (automatic),61.45,2302.35,0,No complaint recorded.,0,0,0,0,loyal,0,0,1,0,0,0,0,0,0,0
4750-UKWJK,Female,1,0,37,1,0,0,One year,0,Mailed check,19.6,727.8,0,No complaint recorded.,0,0,0,0,loyal,0,0,0,0,0,0,0,0,0,0
1866-RZZQS,Male,1,0,41,1,1,0,Month-to-month,1,Electronic check,98.4,4187.75,1,"Way ahead of you. After 24 hours of travel, added a lovely cherry on this bullshit sundae by losing my luggage. Thanks, guys! Turns out this is an evergreen tweet. Thanks, . The saga continues. Rebooked flight needs a new windshield so time to find flight #3. I yearn for the sweet release of death. please kill me. Well that delayed our flight by 4+ hours. Time to rebook. I have had many flights delayed in my life but this is the first one caused by a catering truck crashing into the plane and breaking off a winglet.",5,1,0,5,loyal,1,1,1,1,521,0,0,0,0,0
2360-RDGRO,Male,0,0,65,1,1,0,Month-to-month,1,Electronic check,104.25,6812.95,0,It was on pending for me then it said my size was unavailable and sold out 5 minutes later While I was waiting on pending there was still my size available on my friends phone..? Made me lose a pair of the Off White Air Force 1s,1,1,0,2,long_term,1,1,1,1,228,0,0,0,1,0
3079-BCHLN,Male,0,0,47,1,0,0,One year,0,Bank transfer (automatic),19.9,942.95,0,is really starting to be a big pain in my ass.,1,0,0,2,loyal,0,1,0,0,46,0,0,0,0,0
3943-KDREE,Female,0,0,26,1,0,0,Month-to-month,1,Bank transfer (automatic),74.95,1834.95,1,i unlocked an achievement in 4 games for the halloween event and not got my reward when will i get this?,1,1,0,2,loyal,0,1,1,1,104,0,0,0,0,0
2691-NZETQ,Male,0,0,9,1,0,0,Month-to-month,1,Electronic check,85.35,758.6,1,why is the 5.36 to Oxford from Paddington only 2 cars when it's normally at least 5...this train is packed and we are being treated worse than cattle,1,1,1,1,new,1,1,1,1,149,0,0,0,0,0
5394-MEITZ,Female,0,1,60,1,1,1,Two year,1,Bank transfer (automatic),80.6,4946.7,0,I'm done eating At,1,1,0,1,loyal,1,1,1,0,18,0,0,0,0,0
4826-XTSOH,Male,1,0,1,1,0,0,Month-to-month,1,Electronic check,86.05,86.05,1,"Like really....How many delays you gonna have? I sure as hell didn't delay giving my money for this shit. #CODWWII #CODWorldWideRipOff Wow...Get your shit together clowns. Could not see my last few loot boxes, Could not get payroll, HQ is empty and has been since the day after launch. One of the daily orders was the Commend fellow soldiers and vice versa...#WhatsUpWithThat",3,1,1,3,new,1,1,1,1,375,1,1,0,0,0
3249-VHRIP,Female,0,0,62,0,1,0,Two year,1,Credit card (automatic),43.6,2748.7,0,No complaint recorded.,0,0,0,0,long_term,0,0,1,0,0,0,0,0,0,0
2079-FBMZK,Female,0,0,6,1,0,0,Month-to-month,1,Mailed check,69.25,418.4,1,No complaint recorded.,0,1,1,1,new,0,0,1,1,0,0,0,0,0,0
9770-KXGQU,Female,0,0,53,1,1,0,One year,0,Mailed check,98.6,5311.85,0,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
3522-CDKHF,Female,0,0,32,1,0,0,Month-to-month,1,Bank transfer (automatic),75.5,2324.7,0,this makes me happy that Viacom is not getting rid of their network,1,1,0,1,loyal,0,1,1,1,67,0,0,0,1,0
8199-ZLLSA,Male,0,0,67,1,1,1,One year,1,Bank transfer (automatic),118.35,7804.15,1,No complaint recorded.,0,1,0,1,long_term,1,0,1,1,0,0,0,0,0,0
7083-YNSKY,Female,0,0,15,1,0,0,Month-to-month,1,Credit card (automatic),25.4,399.6,1,"the new OS sucks. My laptop is so slow now from whatever ""improvement "" you made.",1,1,0,2,mid,0,1,0,0,81,1,1,0,0,0
5533-RJFTJ,Male,0,0,49,0,1,0,Month-to-month,1,Bank transfer (automatic),30.2,1453.1,0,No complaint recorded.,1,1,0,2,loyal,0,1,1,0,0,0,0,0,0,0
6214-EDAKZ,Female,0,1,22,1,0,1,Month-to-month,0,Electronic check,55.15,1206.05,1,customer service is terrible. I’m telling you my card has been charged almost $50 worth of unauthorized rides and they do nothing,1,1,0,2,mid,0,1,1,0,129,1,1,1,0,1
8984-EYLLL,Male,0,0,64,1,0,1,Two year,1,Electronic check,105.25,6823.4,0,Amazonフレッシュで50%オフやってたからお菓子とか買っといた,1,1,0,2,long_term,1,1,1,1,33,0,0,0,0,0
3744-ZRRDZ,Male,0,0,21,1,0,0,Month-to-month,1,Electronic check,82.35,1852.85,1,No complaint recorded.,0,1,0,1,mid,1,0,1,1,0,0,0,0,0,0
2454-RPBRZ,Female,1,0,12,1,1,0,Month-to-month,1,Electronic check,98.1,1060.2,1,I am sitting at MSY With my Crew waiting for flight crew that did not show up!! So unprofessional- need on call crew!!!,1,1,0,2,new,1,1,1,1,119,0,0,0,0,0
4760-THGOT,Female,0,0,43,1,0,0,Month-to-month,1,Electronic check,94.1,4107.3,0,Please do so! Not real happy with service when I am told one thing and then noone else is aware and makes me look like I am making it up!! Sprint told me they would honor promotion.. Only while I was on phone then when I got bill it was another story! SO MAD!!! 😡,3,1,0,4,loyal,1,1,1,1,263,0,0,1,1,0
7073-QETQY,Male,0,1,66,1,0,0,One year,1,Electronic check,20.35,1359.5,0,"I am tweeting you as it is your company sending the messages and your company who took my money for extra data! So your company should give me the facts! got this first text saying used all data on 10th, got online bought 1 GB of data, got the 2nd text today, telling me used 80% of data! Can you help? 07720438742",2,0,0,3,long_term,0,1,0,0,314,0,0,0,0,1
5980-NOPLP,Female,0,0,44,1,0,0,Month-to-month,1,Electronic check,96.1,4364.1,1,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
4933-IKULF,Female,1,0,17,1,0,0,One year,0,Mailed check,20.65,330.6,0,Literally just got their services and our internet isn’t working is soooooo trash. How i used up all my UNLIMITED data ? please let me know. Because this sure is an interesting concept to think of.....,3,0,0,4,mid,0,1,0,0,201,0,0,0,1,0
4749-VFKVB,Female,0,0,1,1,0,0,Month-to-month,1,Mailed check,50.1,50.1,1,I am being told I cannot get a refund until Oct 13 when comcast withdrew payment from my bank account twice. Unnaceptable.,1,1,1,2,new,0,1,1,0,122,1,1,1,0,0
8276-MQBYC,Male,1,0,51,1,1,0,Month-to-month,1,Electronic check,97.8,4913.3,1,Just want to say thank you for your early Black Friday deals got this beauty in black and teal for 30 Euro and 49 cent each mum and godmother will be happy.,1,1,0,2,loyal,1,1,1,1,156,0,0,0,1,0
4083-EUGRJ,Male,0,0,9,1,0,0,Month-to-month,0,Mailed check,20.25,178.5,1,"All sorted thanks! 👍 I bought a pair of gloves at your store on Saturday, just realised the security tag is still on them. I didn't keep the receipt as I was using self check out, how to resolve?",2,1,1,2,new,0,1,0,0,195,0,0,0,0,0
9518-RWHZL,Female,0,0,64,1,1,0,One year,1,Credit card (automatic),100.05,6254.2,1,Why are the I️ on my I️phone not working,2,1,0,3,long_term,1,1,1,1,40,0,0,0,1,0
9552-TGUZV,Male,0,0,8,1,0,0,Month-to-month,1,Mailed check,75.0,658.1,0,update notification on setting icon won't disappear after updating my 6S plus to 10.3.3,1,1,1,2,new,0,1,1,1,87,0,0,0,1,0
8647-SDTWQ,Male,0,1,57,1,0,0,Month-to-month,1,Electronic check,74.3,4018.35,0,No complaint recorded.,0,1,0,1,loyal,0,0,1,1,0,0,0,0,0,0
4560-WQAQW,Female,0,0,59,1,0,1,One year,0,Bank transfer (automatic),68.7,4070.95,0,No complaint recorded.,0,0,0,1,loyal,0,0,1,0,0,0,0,0,0,0
4942-VZZOM,Male,0,0,64,1,0,0,One year,1,Credit card (automatic),66.15,4392.5,0,No complaint recorded.,0,0,0,0,long_term,0,0,1,0,0,0,0,0,0,0
9629-NHXFW,Female,0,1,1,1,0,0,Month-to-month,1,Mailed check,19.4,19.4,0,do you keep recordings of service calls? I was humiliated by one of the reps and find it hard to believe that's tolerated,1,1,1,2,new,0,1,0,0,121,0,0,0,0,0
2226-ICFDO,Female,0,1,72,1,1,1,Two year,1,Credit card (automatic),85.9,6110.75,0,I want to port my jio number to idea... Whats are your pre paid plans???? 8006552345 248001 Idea Tower at power,3,1,0,3,long_term,1,1,1,0,111,0,0,0,0,0
2867-UIMSS,Male,0,0,1,1,0,0,Month-to-month,0,Electronic check,80.5,80.5,1,No complaint recorded.,0,1,1,1,new,1,0,1,1,0,0,0,0,0,0
6814-ZPWFQ,Male,1,0,51,1,0,0,One year,0,Bank transfer (automatic),25.0,1260.7,0,can someone help with downgrading account,1,0,0,1,loyal,0,1,0,0,41,0,0,0,0,1
4471-KXAUH,Female,0,0,42,1,1,1,Month-to-month,1,Electronic check,84.3,3588.4,1,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
3090-QFUVD,Female,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),20.3,20.3,0,No complaint recorded.,0,1,1,1,new,0,0,0,0,0,0,0,0,0,0
6766-HFKLA,Female,0,0,56,1,1,1,Two year,0,Bank transfer (automatic),103.2,5744.35,0,Glad I wasted all that time waiting for an driver that didn’t show. Missing my act at #ACL. #noshow #noanswer,1,1,0,1,loyal,1,1,1,1,109,0,0,0,0,0
7048-GXDAY,Male,0,0,39,1,0,0,Month-to-month,1,Electronic check,106.4,4040.65,0,No complaint recorded.,0,1,0,0,loyal,1,0,1,1,0,0,0,0,0,0
9495-REDIY,Male,0,1,25,0,0,0,One year,1,Credit card (automatic),40.65,970.55,0,No complaint recorded.,0,0,0,0,loyal,0,0,1,0,0,0,0,0,0,0
7471-MQPOS,Male,1,1,71,1,1,1,One year,1,Bank transfer (automatic),72.9,5139.65,0,No complaint recorded.,0,1,0,1,long_term,0,0,1,0,0,0,0,0,0,0
5651-CPDND,Male,0,0,10,1,0,0,Month-to-month,0,Mailed check,46.0,492.1,0,yo it won't let anyone split rides w me or let me split my ride w my friends. I'm now getting charged the full amount.,1,1,1,1,new,0,1,1,0,118,0,0,1,0,0
7586-ZATGZ,Male,0,0,40,1,0,0,Month-to-month,1,Electronic check,84.9,3369.05,0,any updates on flying to Hawaii ?? We are planning a trip in July 2018!! Def want to fly with first,1,1,0,1,loyal,1,1,1,1,99,0,0,0,0,0
5220-AGAAX,Male,0,1,68,1,0,0,Two year,1,Bank transfer (automatic),24.0,1664.3,0,Mine too. Charging 3-4 times a day.,1,0,0,1,long_term,0,1,0,0,35,0,0,0,0,0
6248-BSHKG,Male,0,1,61,1,0,0,One year,0,Mailed check,20.4,1226.45,0,I am guessing that at 23.16pm you have missed my next day delivery date YET AGAIN!,1,0,0,1,long_term,0,1,0,0,82,0,0,0,0,0
2885-HIJDH,Male,0,1,69,1,1,1,Two year,0,Bank transfer (automatic),86.9,6194.1,0,No complaint recorded.,0,1,0,1,long_term,1,0,1,0,0,0,0,0,0,0
6635-MYYYZ,Female,0,0,30,1,1,1,One year,0,Bank transfer (automatic),85.35,2530.4,1,"What the hell is up with iOS ? Apps crash, music won’t play, bluetooth 💩, whole phone freezes? My next phone will be Android.",1,1,0,2,loyal,1,1,1,0,125,0,0,0,1,0
3669-OYSJI,Male,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),46.2,46.2,1,"WHY ON EARTH is ""Fantastic Baby"" by Bigbang written as ""Fanstastic Boy""?",1,1,1,1,new,0,1,1,0,72,0,0,0,0,0
9617-UDPEU,Female,0,0,22,1,0,0,One year,1,Mailed check,19.25,412.55,0,No complaint recorded.,0,0,0,1,mid,0,0,0,0,0,0,0,0,0,0
8465-SBRXP,Male,0,1,38,1,1,1,Two year,1,Bank transfer (automatic),94.9,3616.25,0,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
0925-VYDLG,Female,0,0,3,1,0,0,Month-to-month,0,Electronic check,75.25,242.0,1,👍 How do I get a refund for a late delivery?,2,1,1,2,new,0,1,1,1,44,1,1,1,0,0
3091-FYHKI,Male,0,0,1,0,0,0,Month-to-month,1,Electronic check,35.45,35.45,1,Your chat advisor wasn’t very helpful unfortunately. Hi. My mother in law has lost her O2 PAYG phone with £22 credit on it. If she purchases a new phone would you be able to transfer the old number with credit on it to the new handset? It’s ok I’ve sorted it now &amp; placed my order online. I’m on the Refresh programme. Just frustrated I could’ve done it sooner if I’d known! I’ve just wasted 1.5 hours trying to get through to your call centre only to be told I can only do my refresh upgrade online or instore? 😡😡,4,1,1,5,new,0,1,1,0,518,0,0,0,1,1
7025-IWFHT,Male,0,0,41,1,0,1,One year,1,Electronic check,89.55,3729.75,0,No complaint recorded.,0,1,0,1,loyal,1,0,1,1,0,0,0,0,0,0
1848-LBZHY,Female,0,0,7,1,0,0,Month-to-month,1,Bank transfer (automatic),50.3,355.1,0,No complaint recorded.,0,1,1,0,new,0,0,1,0,0,0,0,0,0,0
0862-PRCBS,Female,0,1,68,1,0,1,Two year,1,Credit card (automatic),103.75,7039.45,0,Very excited for my CN colleagues and Carlisle schoolfriends (!!!) - North West Magazine of the Year! Huge well done #O2MediaAwards2017,1,1,0,1,long_term,1,1,1,1,135,0,0,0,0,0
0295-QVKPB,Male,0,0,5,1,1,1,Month-to-month,1,Credit card (automatic),63.95,318.1,0,wonderful customer service to ATL today by Monica at XNA! Fantastic face of the company. #CustomerExperience great customer servie by Desiree at Austin airport. #CustomerExperience #attitude She is trying to help get me on an earlier flight 1868.,3,1,1,4,new,0,1,1,0,246,0,0,0,0,1
